order_item_id,order_id,item_type,item_id,quantity
6077,2889,food,4,4
6078,148,book,51,4
6079,735,book,12,1
6080,1340,book,21,4
6081,2896,food,8,4
6082,2339,food,7,3
6083,582,book,56,2
6084,663,food,10,3
6085,1900,book,7,1
6086,1853,food,2,2
6087,2754,book,36,2
6088,1971,book,26,3
6089,1819,book,48,2
6090,2790,food,7,2
6091,2990,food,4,1
6092,2941,book,9,2
6093,1192,book,30,1
6094,1737,food,8,4
6095,1887,food,7,2
6096,147,food,7,3
6097,1117,food,10,4
6098,304,food,1,2
6099,2219,food,1,4
6100,1123,food,7,3
6101,2700,book,43,1
6102,1647,book,16,4
6103,283,book,3,3
6104,2078,book,58,2
6105,1012,food,1,4
6106,1014,food,7,1
6107,2668,food,10,1
6108,2365,food,3,4
6109,730,book,51,4
6110,400,food,9,4
6111,557,book,4,1
6112,2279,book,13,4
6113,1193,food,5,4
6114,2072,book,3,1
6115,1324,book,56,2
6116,1833,food,2,3
6117,2880,book,20,4
6118,907,food,6,2
6119,915,book,52,2
6120,993,food,9,3
6121,331,food,2,4
6122,1576,food,9,2
6123,864,food,7,2
6124,1661,book,44,1
6125,1627,food,3,1
6126,2242,food,1,1
6127,1240,food,10,4
6128,2084,food,4,4
6129,1238,food,4,1
6130,2519,book,60,4
6131,2568,book,60,2
6132,2538,book,54,4
6133,2730,book,49,1
6134,1238,food,8,3
6135,658,food,1,2
6136,314,book,47,1
6137,2821,food,5,1
6138,482,food,3,3
6139,127,food,7,4
6140,2304,book,47,3
6141,1440,food,2,3
6142,591,book,4,1
6143,2500,food,9,3
6144,740,book,47,1
6145,1916,book,59,3
6146,2539,food,2,1
6147,1985,book,2,3
6148,2550,book,51,4
6149,2253,food,10,2
6150,2518,book,13,4
6151,1558,book,17,2
6152,2424,book,40,2
6153,152,book,40,1
6154,1495,book,21,1
6155,988,food,3,1
6156,996,book,55,1
6157,1897,book,13,3
6158,128,food,5,3
6159,290,food,6,1
6160,1214,food,10,4
6161,2741,book,22,3
6162,465,book,8,3
6163,1587,book,46,1
6164,2269,book,40,3
6165,1950,food,10,2
6166,1063,food,2,3
6167,1301,food,5,4
6168,666,food,9,4
6169,1101,food,4,3
6170,1392,book,19,3
6171,1054,book,43,3
6172,1253,book,3,3
6173,2081,food,8,1
6174,455,food,6,1
6175,6,food,4,2
6176,1320,food,4,1
6177,1520,book,35,3
6178,2192,book,36,4
6179,401,book,55,2
6180,998,book,11,2
6181,925,book,1,1
6182,124,book,36,4
6183,1301,food,3,4
6184,2026,food,4,1
6185,2810,food,1,4
6186,2536,food,1,4
6187,2907,book,33,3
6188,1605,food,3,2
6189,768,food,1,2
6190,1715,book,26,2
6191,2267,book,21,2
6192,614,food,7,4
6193,2641,book,16,3
6194,825,book,12,3
6195,351,food,3,1
6196,2105,book,47,2
6197,777,book,37,4
6198,418,food,10,4
6199,1591,food,5,3
6200,1825,book,30,1
6201,653,food,5,2
6202,935,book,50,2
6203,2245,book,59,3
6204,292,food,6,2
6205,1076,food,1,4
6206,1490,food,10,3
6207,2184,book,53,2
6208,2699,food,1,2
6209,1637,food,9,2
6210,1773,food,10,4
6211,2955,book,58,4
6212,237,food,10,3
6213,1310,food,10,3
6214,1204,book,24,3
6215,165,book,21,2
6216,1761,food,2,1
6217,509,food,1,2
6218,1513,food,2,2
6219,1315,book,37,1
6220,620,food,3,4
6221,1,food,5,1
6222,1890,book,10,3
6223,1820,book,33,3
6224,2008,food,4,3
6225,1685,food,1,3
6226,2713,book,51,4
6227,322,food,2,1
6228,2260,food,6,4
6229,231,book,29,3
6230,2875,book,30,1
6231,1741,book,6,3
6232,2599,food,7,2
6233,2438,food,1,1
6234,2100,book,36,1
6235,892,food,3,3
6236,1736,food,8,3
6237,838,food,7,4
6238,2798,book,35,3
6239,2592,food,6,3
6240,2000,food,5,4
6241,2664,food,10,1
6242,1422,food,2,3
6243,242,food,1,4
6244,2238,book,26,4
6245,1867,food,4,2
6246,734,food,1,2
6247,1658,book,50,2
6248,425,book,32,1
6249,424,book,38,4
6250,1492,food,7,4
6251,2113,book,31,3
6252,1429,food,5,1
6253,1757,book,24,4
6254,602,book,26,4
6255,454,food,9,1
6256,2332,book,2,2
6257,2461,book,32,2
6258,2168,book,23,4
6259,2600,book,20,2
6260,1494,food,6,1
6261,2640,book,35,1
6262,1480,book,31,2
6263,141,book,17,1
6264,1197,food,8,2
6265,2110,book,8,1
6266,2694,book,32,4
6267,967,book,1,3
6268,1336,book,49,2
6269,1187,food,8,3
6270,485,food,6,4
6271,487,book,27,4
6272,1788,food,7,2
6273,608,food,2,3
6274,2173,book,50,4
6275,2070,book,49,3
6276,2118,food,9,4
6277,1971,food,1,1
6278,292,food,4,1
6279,1183,book,33,4
6280,2177,book,41,4
6281,1231,book,38,2
6282,2454,food,3,3
6283,1121,book,46,4
6284,2877,book,47,1
6285,2935,book,22,4
6286,939,food,4,4
6287,2261,food,3,1
6288,777,book,17,1
6289,1909,food,3,3
6290,122,book,28,2
6291,1714,book,29,1
6292,2562,food,5,3
6293,2822,food,10,1
6294,2672,book,38,3
6295,796,book,24,2
6296,672,book,2,1
6297,56,food,1,1
6298,2932,food,5,1
6299,2015,book,1,3
6300,31,food,5,1
6301,1881,book,43,4
6302,922,book,8,2
6303,1707,food,6,3
6304,2380,food,10,1
6305,2799,food,1,2
6306,873,book,13,2
6307,1175,book,5,4
6308,2147,food,8,3
6309,1681,food,8,3
6310,2424,food,2,3
6311,76,book,26,2
6312,1662,book,36,3
6313,901,book,17,3
6314,1449,book,43,1
6315,755,book,19,2
6316,449,food,10,2
6317,1275,food,9,2
6318,975,book,26,4
6319,2090,food,5,2
6320,2866,book,52,2
6321,2449,book,32,1
6322,322,food,4,4
6323,697,food,5,4
6324,674,food,4,4
6325,2177,food,3,2
6326,2594,book,44,3
6327,1776,food,2,4
6328,2042,food,5,4
6329,1672,food,5,4
6330,1343,book,48,4
6331,1417,food,10,3
6332,438,food,8,1
6333,192,book,29,1
6334,2092,food,2,4
6335,1969,food,8,4
6336,602,food,9,1
6337,293,book,43,4
6338,2958,book,59,2
6339,178,book,54,1
6340,2710,book,8,4
6341,492,food,9,3
6342,2150,food,5,4
6343,2564,food,8,2
6344,2150,book,35,3
6345,927,food,5,4
6346,851,food,10,3
6347,2013,book,43,4
6348,79,food,3,1
6349,141,book,17,4
6350,243,food,7,1
6351,223,book,36,4
6352,1478,book,45,3
6353,2095,food,6,3
6354,380,food,2,3
6355,2965,book,23,4
6356,1977,book,50,3
6357,1287,food,4,1
6358,2166,book,15,4
6359,1067,book,49,4
6360,2940,food,1,2
6361,1652,food,8,2
6362,580,book,45,3
6363,900,book,38,4
6364,308,book,29,4
6365,1099,book,27,2
6366,514,book,52,3
6367,266,food,7,3
6368,2190,book,4,1
6369,535,food,3,1
6370,2179,book,35,4
6371,2159,book,52,1
6372,2393,book,42,3
6373,2145,food,9,2
6374,975,book,16,3
6375,2661,food,5,1
6376,1992,food,10,2
6377,2197,book,21,2
6378,64,food,8,4
6379,910,food,9,4
6380,800,book,22,3
6381,1323,food,9,3
6382,1018,food,6,1
6383,2290,book,3,4
6384,544,food,2,3
6385,966,food,2,1
6386,2224,book,32,3
6387,89,food,1,3
6388,2910,book,37,1
6389,900,food,4,3
6390,1572,food,5,1
6391,1252,book,19,3
6392,1482,book,43,1
6393,394,food,9,3
6394,1458,book,60,1
6395,1886,book,9,3
6396,1515,book,19,1
6397,563,food,9,1
6398,2072,book,17,1
6399,1773,book,48,3
6400,2908,food,5,3
6401,286,food,8,3
6402,1758,food,2,2
6403,1746,book,55,3
6404,2887,book,56,4
6405,1209,food,10,4
6406,980,book,25,2
6407,578,food,5,2
6408,2678,food,1,4
6409,2983,food,10,2
6410,1523,food,3,4
6411,962,food,4,4
6412,2745,food,6,1
6413,1287,book,30,3
6414,2191,book,8,3
6415,586,book,5,1
6416,898,food,6,3
6417,2526,food,2,3
6418,1332,food,1,4
6419,1736,book,56,3
6420,1247,book,20,1
6421,698,book,53,4
6422,1731,book,48,4
6423,1820,book,56,4
6424,1801,food,7,4
6425,321,food,2,1
6426,424,book,34,4
6427,1826,food,1,3
6428,2796,food,5,2
6429,814,book,21,2
6430,463,food,5,3
6431,1766,food,7,4
6432,215,food,3,1
6433,2615,book,44,4
6434,838,food,9,1
6435,2951,book,57,3
6436,1375,food,6,2
6437,813,book,58,4
6438,1734,food,8,3
6439,1645,book,41,3
6440,920,book,54,3
6441,1673,book,51,3
6442,2252,food,3,3
6443,43,book,49,2
6444,541,food,5,2
6445,617,book,42,2
6446,2051,food,7,1
6447,1379,food,5,1
6448,1485,food,6,1
6449,417,food,8,4
6450,2740,book,30,3
6451,1821,food,9,3
6452,2350,food,8,4
6453,467,food,1,4
6454,625,food,9,2
6455,1727,book,58,2
6456,2652,book,27,1
6457,56,food,5,3
6458,1020,book,20,2
6459,994,book,25,1
6460,2361,food,7,2
6461,372,book,10,2
6462,945,food,9,4
6463,1720,book,34,4
6464,2063,food,1,1
6465,2642,book,48,4
6466,984,food,5,4
6467,1357,food,9,1
6468,590,food,4,3
6469,1584,book,50,2
6470,674,food,1,1
6471,2112,book,16,2
6472,1214,book,9,2
6473,1797,food,2,2
6474,225,book,49,4
6475,2613,food,7,3
6476,361,book,22,4
6477,2023,book,51,4
6478,1268,food,8,1
6479,1518,food,8,3
6480,444,book,53,3
6481,2049,food,3,1
6482,2356,food,8,2
6483,932,book,14,3
6484,2346,book,34,2
6485,2504,book,52,4
6486,733,book,41,1
6487,1797,food,5,3
6488,408,book,46,2
6489,411,book,15,2
6490,1838,book,5,1
6491,561,book,39,3
6492,1923,food,5,3
6493,2088,food,4,2
6494,438,book,33,1
6495,1406,book,7,2
6496,2105,book,29,3
6497,1980,food,8,4
6498,2679,book,18,2
6499,2497,food,5,3
6500,2643,book,21,2
6501,2328,food,3,1
6502,667,food,10,2
6503,96,food,1,2
6504,2021,food,2,1
6505,1709,book,11,4
6506,1461,food,9,2
6507,162,book,37,3
6508,841,book,27,1
6509,1061,food,3,3
6510,2849,book,41,3
6511,2101,food,5,3
6512,1082,food,5,2
6513,753,book,43,3
6514,75,food,3,2
6515,2808,book,60,4
6516,2852,book,37,2
6517,2474,book,18,1
6518,58,book,35,3
6519,2208,food,3,3
6520,816,food,2,3
6521,345,food,6,1
6522,1999,book,43,2
6523,1289,food,7,3
6524,376,book,33,2
6525,2459,food,3,2
6526,767,book,16,1
6527,1319,food,2,2
6528,1748,food,9,4
6529,1279,book,27,2
6530,129,book,35,4
6531,1335,book,42,4
6532,2199,food,2,1
6533,606,book,25,2
6534,1379,food,1,4
6535,2774,food,6,3
6536,1915,book,31,4
6537,2793,book,53,1
6538,1371,food,7,4
6539,1866,food,6,2
6540,1038,food,4,4
6541,1906,book,4,4
6542,1263,book,36,4
6543,2465,food,8,2
6544,1639,book,35,1
6545,2580,book,7,3
6546,9,book,13,2
6547,611,book,12,2
6548,1121,food,4,3
6549,1355,book,5,2
6550,1845,book,25,2
6551,1669,food,1,3
6552,2831,food,9,1
6553,452,food,8,3
6554,362,book,7,1
6555,675,food,8,3
6556,2517,food,6,4
6557,2590,food,10,3
6558,2054,book,13,3
6559,845,food,7,3
6560,2842,book,53,4
6561,1188,food,9,3
6562,1118,book,30,1
6563,2991,book,38,4
6564,1271,book,49,2
6565,2425,food,5,2
6566,2439,book,43,4
6567,1371,book,47,4
6568,1657,book,24,2
6569,1894,book,30,1
6570,2521,food,7,1
6571,1468,food,10,2
6572,80,book,56,3
6573,668,book,27,2
6574,2717,food,1,1
6575,470,food,5,2
6576,2223,book,47,2
6577,1844,food,9,2
6578,1913,food,10,4
6579,2376,food,9,1
6580,2137,book,54,2
6581,2728,book,22,2
6582,1605,book,25,3
6583,1087,book,6,1
6584,1113,food,9,3
6585,224,food,2,3
6586,2554,food,8,1
6587,1444,food,8,4
6588,1591,book,59,4
6589,380,food,8,1
6590,791,book,49,4
6591,2330,book,38,4
6592,2499,book,45,1
6593,2754,book,53,2
6594,832,book,50,1
6595,551,book,53,2
6596,2609,food,8,2
6597,369,food,2,2
6598,528,book,4,3
6599,1593,food,9,3
6600,237,food,7,4
6601,2291,book,34,2
6602,218,food,7,4
6603,1701,book,37,3
6604,1054,book,43,4
6605,801,food,6,1
6606,1704,food,6,4
6607,742,food,7,4
6608,1067,food,7,2
6609,2544,food,10,3
6610,25,food,9,4
6611,1947,book,48,1
6612,679,book,41,3
6613,19,book,14,4
6614,2808,book,31,2
6615,2408,food,8,1
6616,1164,book,50,1
6617,1544,book,57,3
6618,1664,food,2,2
6619,716,book,26,4
6620,1150,book,30,4
6621,1417,book,42,4
6622,1061,food,10,4
6623,2016,book,42,2
6624,2720,book,33,1
6625,1381,book,41,1
6626,1553,book,11,4
6627,2526,book,20,3
6628,1624,food,8,4
6629,2598,book,25,4
6630,2441,food,1,2
6631,2948,book,41,1
6632,1411,food,9,4
6633,823,book,57,4
6634,567,food,1,1
6635,444,book,21,2
6636,2888,book,22,4
6637,840,book,12,1
6638,460,book,38,4
6639,2286,book,6,4
6640,1684,food,6,1
6641,1971,book,25,3
6642,516,food,2,4
6643,2544,book,13,2
6644,2687,food,6,4
6645,2613,food,2,1
6646,1208,book,12,1
6647,1849,food,5,2
6648,1911,food,7,1
6649,2177,book,13,3
6650,1756,book,60,1
6651,361,food,4,2
6652,1877,food,9,3
6653,1904,book,43,1
6654,999,book,53,3
6655,362,book,52,3
6656,269,food,10,4
6657,309,book,14,3
6658,1125,book,26,2
6659,594,book,53,3
6660,2607,food,9,2
6661,2193,food,7,2
6662,2090,food,5,4
6663,1624,book,7,1
6664,108,book,50,4
6665,2429,book,21,4
6666,379,book,43,1
6667,2438,food,10,1
6668,2577,book,60,4
6669,765,book,14,1
6670,2629,book,22,2
6671,1875,book,16,2
6672,833,book,51,3
6673,2926,book,28,3
6674,2643,book,12,4
6675,1802,book,59,1
6676,627,food,5,2
6677,1720,food,2,2
6678,1219,book,16,2
6679,943,food,6,2
6680,866,book,19,4
6681,1750,book,4,1
6682,2339,book,38,4
6683,2130,food,6,2
6684,1235,book,32,4
6685,1846,book,37,4
6686,1158,book,50,3
6687,2295,book,3,2
6688,1277,food,6,1
6689,545,food,1,4
6690,2133,book,53,2
6691,1562,food,1,1
6692,1860,food,10,4
6693,2217,food,2,2
6694,1916,book,58,4
6695,1200,food,1,4
6696,1268,food,3,4
6697,2398,food,7,1
6698,2871,book,31,1
6699,447,food,9,3
6700,2822,book,17,4
6701,2771,book,34,3
6702,353,food,9,2
6703,840,book,28,2
6704,1,book,8,2
6705,1963,food,5,2
6706,1106,food,6,3
6707,1451,food,7,2
6708,916,book,46,3
6709,349,book,42,4
6710,554,food,4,4
6711,2443,book,56,1
6712,321,book,50,4
6713,2252,food,1,4
6714,975,book,57,1
6715,1217,food,7,2
6716,949,food,5,4
6717,730,food,3,4
6718,1535,book,27,4
6719,2724,food,2,3
6720,1475,book,30,1
6721,312,book,6,4
6722,1957,book,21,4
6723,2754,food,7,1
6724,19,book,36,3
6725,234,food,10,2
6726,1412,food,7,3
6727,2560,food,7,2
6728,794,food,4,4
6729,2524,book,5,2
6730,1375,food,4,4
6731,2172,food,10,4
6732,615,book,23,3
6733,2471,book,7,4
6734,1603,food,3,2
6735,1939,food,10,4
6736,2902,book,42,3
6737,1503,book,33,4
6738,2833,book,48,3
6739,2388,book,13,2
6740,2763,food,2,2
6741,2312,book,10,1
6742,1240,book,54,4
6743,882,food,5,1
6744,1241,book,12,2
6745,1658,book,11,4
6746,2829,book,43,1
6747,2293,food,4,3
6748,1272,food,4,3
6749,2377,book,24,3
6750,2441,book,35,4
6751,269,food,10,1
6752,37,food,3,3
6753,83,food,6,4
6754,2271,book,11,4
6755,750,food,8,1
6756,2268,food,6,4
6757,2529,book,23,3
6758,2976,food,2,4
6759,1231,book,1,3
6760,69,food,4,1
6761,1507,food,8,4
6762,1259,book,35,3
6763,2724,book,7,1
6764,1972,food,2,2
6765,495,book,32,2
6766,2634,food,5,4
6767,1545,book,49,1
6768,1941,food,1,3
6769,2441,food,8,2
6770,1401,book,10,4
6771,595,book,53,4
6772,2699,food,10,4
6773,2245,book,9,1
6774,1390,food,10,3
6775,849,book,26,4
6776,1131,book,5,3
6777,1245,book,17,1
6778,206,food,9,4
6779,1459,book,4,4
6780,1808,book,4,3
6781,1675,book,15,4
6782,765,book,57,3
6783,646,food,10,3
6784,2837,book,57,2
6785,2466,food,5,1
6786,331,food,5,2
6787,754,book,7,2
6788,1140,book,43,2
6789,680,book,50,3
6790,2995,food,9,4
6791,948,food,9,1
6792,1505,book,40,2
6793,762,book,28,2
6794,719,book,5,4
6795,2622,book,51,2
6796,2098,food,10,1
6797,192,food,3,2
6798,1641,book,27,4
6799,1552,food,9,4
6800,2544,food,3,3
6801,1964,book,17,4
6802,152,food,5,1
6803,792,food,10,4
6804,524,food,5,3
6805,1969,food,3,4
6806,212,food,7,1
6807,228,book,10,2
6808,2755,food,7,3
6809,1309,food,9,2
6810,218,food,10,2
6811,352,book,40,4
6812,502,book,22,2
6813,1302,food,2,1
6814,1503,book,10,1
6815,605,food,6,3
6816,2066,food,4,2
6817,327,book,27,4
6818,392,book,27,4
6819,1059,book,8,4
6820,845,book,1,3
6821,1508,book,44,2
6822,2862,food,8,4
6823,2328,book,50,4
6824,1429,food,3,4
6825,2662,food,1,4
6826,346,food,7,1
6827,258,food,9,4
6828,66,book,38,3
6829,2481,food,1,4
6830,1232,food,9,3
6831,1414,book,18,3
6832,1948,food,10,2
6833,2412,book,51,3
6834,1055,book,4,4
6835,2185,food,5,1
6836,2100,book,36,2
6837,1408,food,6,4
6838,156,food,7,2
6839,1049,food,8,3
6840,456,book,46,1
6841,2746,book,25,3
6842,1715,food,10,2
6843,685,food,7,4
6844,1220,food,8,1
6845,2068,food,10,3
6846,2332,book,54,1
6847,2302,book,39,1
6848,269,food,3,4
6849,346,food,9,2
6850,568,book,25,1
6851,1072,book,11,4
6852,49,book,10,2
6853,1314,book,46,1
6854,842,food,3,3
6855,2607,food,10,1
6856,1643,book,16,2
6857,674,food,5,2
6858,128,food,9,2
6859,2875,food,3,3
6860,2840,food,8,3
6861,2849,food,1,1
6862,120,food,5,1
6863,168,book,50,3
6864,3000,food,8,4
6865,2137,book,39,4
6866,700,book,14,1
6867,1188,book,43,1
6868,801,book,50,4
6869,638,food,8,4
6870,689,food,5,2
6871,2487,book,47,1
6872,102,book,9,2
6873,2719,food,7,3
6874,393,book,57,1
6875,1352,book,55,4
6876,1342,food,4,3
6877,126,book,19,3
6878,1614,book,21,2
6879,2424,food,2,2
6880,1716,book,20,1
6881,1423,book,22,3
6882,1145,book,33,3
6883,765,food,10,3
6884,2808,food,3,4
6885,2638,book,53,4
6886,1012,food,4,3
6887,105,food,3,1
6888,2889,book,59,3
6889,1424,book,20,3
6890,1319,food,10,1
6891,2025,book,41,2
6892,1333,food,6,1
6893,35,food,5,2
6894,2120,book,60,4
6895,2511,book,13,3
6896,1019,book,13,2
6897,1896,food,10,4
6898,1045,food,1,1
6899,960,book,34,4
6900,1563,food,1,2
6901,889,book,3,4
6902,1904,food,9,4
6903,1793,food,5,4
6904,2143,food,9,4
6905,725,book,48,3
6906,100,food,8,4
6907,1847,book,5,3
6908,2254,food,6,2
6909,1343,food,2,2
6910,2968,food,5,3
6911,760,food,9,1
6912,1328,book,1,4
6913,119,food,6,1
6914,262,food,7,3
6915,2568,food,6,2
6916,1237,book,60,1
6917,508,food,8,3
6918,1014,book,59,4
6919,2817,book,60,3
6920,1042,food,9,3
6921,58,book,37,1
6922,1242,food,6,1
6923,754,book,19,2
6924,1739,book,38,3
6925,2004,food,5,4
6926,1982,food,8,3
6927,2975,food,6,3
6928,1935,book,47,2
6929,279,food,8,1
6930,1071,food,4,1
6931,589,food,2,4
6932,1338,book,25,2
6933,2410,food,8,3
6934,2164,book,38,4
6935,1164,book,27,2
6936,2062,book,52,4
6937,1055,book,15,3
6938,2726,book,30,2
6939,224,book,9,2
6940,1832,food,6,3
6941,2189,food,7,2
6942,1487,book,1,2
6943,316,food,3,3
6944,840,book,29,4
6945,51,food,6,4
6946,2098,book,44,4
6947,1679,food,5,1
6948,1537,food,9,3
6949,2612,book,17,3
6950,2881,food,2,3
6951,1126,book,42,4
6952,360,book,8,3
6953,91,book,6,2
6954,1984,food,4,1
6955,2642,food,8,1
6956,1370,food,2,3
6957,777,book,7,1
6958,2700,food,4,2
6959,1890,food,1,3
6960,2890,food,9,3
6961,2045,food,1,2
6962,1950,food,8,2
6963,2263,book,50,1
6964,300,food,4,3
6965,1664,book,4,4
6966,240,food,9,3
6967,1329,food,8,1
6968,256,food,1,1
6969,807,food,6,1
6970,2758,food,4,4
6971,1475,food,2,1
6972,2363,food,9,1
6973,2125,food,7,4
6974,971,book,53,1
6975,2077,book,26,3
6976,2453,book,10,4
6977,2455,book,50,3
6978,869,book,9,3
6979,62,book,13,2
6980,186,book,55,1
6981,1462,food,3,1
6982,803,food,1,3
6983,2760,book,56,4
6984,2228,book,19,2
6985,174,food,7,3
6986,142,food,10,4
6987,89,food,8,2
6988,1646,book,14,1
6989,1136,food,5,4
6990,1609,food,5,1
6991,292,book,15,3
6992,2878,food,4,3
6993,1365,food,8,1
6994,386,book,48,4
6995,2260,food,6,4
6996,1281,book,26,4
6997,213,food,7,4
6998,82,food,2,2
6999,1068,book,57,4
7000,386,book,42,2
